Customer ID,Recency,Frequency,Monetary
14123,733.0,1.0,436.18
14124,84.0,1.0,419.58000000000004
14125,11.0,3.0,2740.43
14126,8.0,4.0,1109.96
14127,123.0,6.0,1900.0800000000002
14128,61.0,3.0,909.36
14129,2.0,9.0,2591.34
14130,319.0,4.0,1882.67
14131,649.0,1.0,187.87
14132,2.0,11.0,3580.13
14133,130.0,4.0,895.8399999999999
14134,383.0,15.0,11123.35
14135,2.0,24.0,9605.05
14136,401.0,5.0,1553.96
14137,696.0,1.0,294.1
14138,2.0,2.0,982.3800000000001
14139,46.0,4.0,1086.8
14140,4.0,2.0,920.05
14141,3.0,4.0,879.0300000000001
14142,373.0,2.0,967.75
14143,134.0,1.0,115.8
14144,486.0,1.0,30.599999999999998
14145,47.0,7.0,7006.05
14146,9.0,12.0,8208.87
14147,78.0,9.0,2019.3
14148,234.0,2.0,466.29
14149,221.0,1.0,259.43
14150,36.0,2.0,658.64
14151,673.0,2.0,666.7
14152,75.0,7.0,1975.44
14153,483.0,1.0,233.4
14154,239.0,8.0,6263.6
14155,266.0,1.0,118.75
14156,10.0,156.0,296564.69
14157,20.0,5.0,970.33
14158,40.0,1.0,507.66
14159,20.0,20.0,7571.88
14160,610.0,7.0,8421.47
14161,216.0,7.0,3318.88
14162,174.0,2.0,289.36
14163,87.0,5.0,2594.62
14164,71.0,2.0,1631.77
14165,276.0,1.0,122.53999999999999
14166,505.0,2.0,256.85
14167,39.0,8.0,1296.49
14168,421.0,2.0,305.9
14169,431.0,2.0,624.4300000000001
14170,375.0,3.0,597.33
14171,98.0,2.0,498.79
14172,605.0,3.0,389.97
14173,11.0,6.0,566.95
14174,33.0,1.0,134.46
14175,60.0,8.0,7350.44
14176,297.0,5.0,913.11
14177,86.0,13.0,2224.39
14178,9.0,7.0,1620.93
14179,41.0,2.0,719.78
14180,11.0,33.0,6110.75
14181,411.0,2.0,310.55
14182,444.0,4.0,660.07
14183,411.0,2.0,286.29
14184,67.0,1.0,452.89
14185,331.0,1.0,197.65
14186,427.0,5.0,1550.63
14187,474.0,1.0,123.5
14188,31.0,6.0,2018.91
14189,2.0,16.0,5764.62
14190,666.0,1.0,79.9
14191,2.0,15.0,4713.41
14192,388.0,1.0,293.74
14193,68.0,3.0,1210.19
14194,5.0,36.0,18442.87
14195,202.0,6.0,2381.24
14196,107.0,1.0,335.52
14197,411.0,1.0,390.05
14198,18.0,9.0,1527.58
14199,218.0,4.0,916.4999999999999
14200,617.0,1.0,379.2
14201,60.0,10.0,1134.14
14202,381.0,3.0,847.76
14203,397.0,1.0,339.34
14204,2.0,4.0,1062.96
14205,17.0,9.0,1908.38
14206,239.0,3.0,1145.21
14207,688.0,1.0,157.8
14208,95.0,2.0,567.05
14209,11.0,15.0,4937.37
14210,106.0,16.0,5814.320000000001
14211,53.0,18.0,4301.69
14212,90.0,2.0,2190.14
14213,405.0,1.0,-1192.2
14214,31.0,5.0,1000.23
14215,12.0,9.0,3404.53
14216,3.0,5.0,2142.39
14217,2.0,23.0,3206.87
14218,43.0,1.0,169.48000000000002
14219,4.0,3.0,633.83
14220,247.0,4.0,1515.0
14221,42.0,17.0,6506.59
14222,177.0,1.0,683.17
14223,92.0,3.0,975.23
14224,110.0,9.0,1897.9
14225,435.0,4.0,2015.12
14226,29.0,6.0,2967.78
14227,26.0,15.0,6327.31
14228,438.0,3.0,745.5
14229,52.0,7.0,2468.99
14230,436.0,3.0,979.8000000000001
14231,184.0,4.0,1131.97
14232,43.0,5.0,2043.93
14233,49.0,7.0,2766.96
14234,22.0,4.0,775.46
14235,75.0,9.0,4666.99
14236,81.0,5.0,1732.74
14237,373.0,2.0,627.04
14238,326.0,3.0,434.23
14239,43.0,21.0,4203.72
14240,30.0,3.0,1247.49
14241,184.0,2.0,333.70000000000005
14242,235.0,2.0,280.55
14243,9.0,17.0,7365.36
14244,661.0,1.0,354.82
14245,220.0,2.0,1677.48
14246,111.0,3.0,1474.06
14247,278.0,5.0,769.71
14248,318.0,3.0,1032.95
14249,411.0,12.0,5625.461
14250,7.0,3.0,1904.05
14251,2.0,5.0,2879.7000000000003
14252,381.0,1.0,350.99
14253,493.0,2.0,363.40000000000003
14254,433.0,1.0,601.03
14255,546.0,1.0,-1441.6
14256,260.0,5.0,2397.34
14257,64.0,9.0,5942.0
14258,9.0,25.0,31027.35
14259,142.0,1.0,120.0
14260,471.0,3.0,824.28
14261,51.0,2.0,1163.45
14262,8.0,8.0,2618.23
14263,423.0,1.0,322.93
14264,155.0,6.0,1461.3600000000001
14265,109.0,4.0,1373.35
14266,428.0,1.0,40.56
14267,163.0,3.0,1259.19
14268,471.0,1.0,354.85
14269,439.0,1.0,261.68
14270,332.0,1.0,492.65000000000003
14271,226.0,2.0,219.13
14272,74.0,4.0,920.81
14273,51.0,4.0,559.97
14274,686.0,1.0,256.6
14275,396.0,6.0,1189.3799999999999
14276,99.0,7.0,1929.32
14277,15.0,9.0,4324.47
14278,410.0,1.0,205.83
14279,521.0,2.0,191.86
14280,197.0,1.0,134.04
14281,408.0,1.0,245.15
14282,3.0,25.0,7844.66
14283,463.0,4.0,628.4399999999999
14284,31.0,3.0,1282.85
14285,21.0,8.0,3158.64
14286,24.0,7.0,8396.7
14287,8.0,3.0,151.23000000000002
14288,213.0,1.0,413.85
14289,9.0,6.0,911.26
14290,11.0,8.0,4208.93
14291,2.0,23.0,7844.4
14292,8.0,16.0,8887.9
14293,3.0,9.0,3174.33
14294,407.0,1.0,375.34
14295,40.0,5.0,2316.06
14296,421.0,2.0,448.45
14297,18.0,4.0,1284.06
14298,8.0,82.0,90489.31
14299,8.0,27.0,12827.77
14300,19.0,1.0,43.2
14301,117.0,4.0,1956.23
14302,431.0,3.0,742.9000000000001
14303,407.0,2.0,277.94
14304,223.0,3.0,1523.81
14305,71.0,3.0,1803.76
14306,51.0,6.0,3141.5
14307,89.0,10.0,5063.08
14308,549.0,2.0,-849.45
14309,8.0,11.0,3747.96
14310,433.0,1.0,492.1
14311,243.0,2.0,435.90000000000003
14312,47.0,11.0,3090.29
14314,107.0,2.0,221.9
14315,45.0,8.0,3168.72
14316,422.0,5.0,1355.34
14317,65.0,1.0,508.58000000000004
14318,460.0,1.0,158.02
14319,424.0,1.0,476.95000000000005
14320,207.0,5.0,1204.1200000000001
14321,11.0,7.0,2198.58
14322,429.0,4.0,384.3
14323,115.0,2.0,574.26
14324,410.0,2.0,701.61
14325,570.0,1.0,245.48000000000002
14326,242.0,3.0,923.98
14327,163.0,6.0,1894.93
14328,438.0,1.0,-445.06
14329,17.0,15.0,9735.52
14330,624.0,1.0,200.63
14331,124.0,2.0,462.65999999999997
14332,23.0,5.0,1943.51
14333,68.0,1.0,351.45
14334,17.0,12.0,4292.98
14335,16.0,2.0,468.26
14336,17.0,4.0,1614.91
14338,161.0,3.0,894.1
14339,243.0,2.0,600.66
14340,219.0,1.0,134.7
14341,45.0,18.0,4443.47
14342,21.0,6.0,842.74
14343,421.0,4.0,1088.91
14344,127.0,20.0,3333.7000000000003
14345,39.0,1.0,108.97999999999999
14346,121.0,5.0,2315.75
14347,737.0,1.0,82.6
14348,260.0,1.0,409.57
14349,10.0,1.0,133.5
14350,274.0,3.0,947.8
14351,165.0,1.0,51.0
14352,157.0,4.0,1078.96
14353,215.0,3.0,376.5
14354,6.0,2.0,163.62
14355,366.0,3.0,1014.45
14356,80.0,2.0,666.9399999999999
14357,43.0,1.0,225.77
14358,389.0,2.0,384.29999999999995
14359,19.0,3.0,882.58
14360,32.0,4.0,2128.23
14361,579.0,1.0,214.70999999999998
14362,22.0,1.0,161.2
14363,402.0,2.0,227.47000000000003
14364,109.0,8.0,3717.35
14365,395.0,2.0,634.68
14366,525.0,1.0,136.0
14367,8.0,16.0,9167.82
14368,320.0,1.0,155.0
14369,642.0,2.0,469.13
14370,451.0,6.0,1092.13
14371,295.0,1.0,100.5
14372,443.0,2.0,830.1800000000001
14373,358.0,1.0,76.55
14374,541.0,1.0,108.0
14375,185.0,3.0,1132.99
14376,683.0,1.0,215.46
14377,191.0,2.0,617.05
14378,622.0,1.0,131.25
14379,44.0,4.0,1268.91
14380,682.0,1.0,-99.72999999999999
14381,52.0,2.0,631.34
14382,26.0,2.0,1240.85
14383,38.0,3.0,1247.69
14384,501.0,1.0,58.5
14385,9.0,3.0,202.11
14386,297.0,1.0,142.4
14387,33.0,3.0,1770.56
14388,10.0,16.0,6589.3
14389,65.0,5.0,1821.07
14390,10.0,13.0,6323.33
14391,577.0,1.0,135.6
14392,432.0,1.0,266.4
14393,218.0,1.0,67.95
14394,565.0,1.0,93.8
14395,2.0,20.0,8160.81
14396,65.0,7.0,2121.93
14397,3.0,19.0,2556.68
14398,401.0,2.0,707.79
14399,394.0,8.0,2098.16
14400,149.0,3.0,1703.0
14401,4.0,22.0,6703.4
14402,652.0,1.0,285.6
14403,130.0,6.0,1822.76
14404,34.0,13.0,2800.11
14405,387.0,1.0,195.0
14406,119.0,1.0,156.75
14407,107.0,6.0,2111.08
14408,11.0,11.0,4109.77
14409,71.0,9.0,3453.69
14410,92.0,11.0,2122.37
14411,311.0,1.0,1063.0
14412,43.0,3.0,1417.49
14413,362.0,4.0,770.37
14414,92.0,8.0,2387.48
14415,1.0,23.0,11915.13
14416,22.0,2.0,490.22
14417,388.0,1.0,604.2
14418,4.0,3.0,1937.25
14419,11.0,7.0,1260.91
14420,99.0,4.0,1627.72
14421,57.0,6.0,2456.62
14422,1.0,19.0,10200.92
14423,218.0,3.0,914.9599999999999
14424,18.0,1.0,322.08
14425,435.0,3.0,635.89
14426,24.0,17.0,11103.97
14427,50.0,4.0,1263.52
14428,7.0,5.0,1230.14
14429,404.0,1.0,516.28
14430,512.0,3.0,956.4000000000001
14431,303.0,4.0,2541.6
14432,10.0,6.0,2255.51
14433,466.0,1.0,289.6
14434,22.0,6.0,1372.8
14435,502.0,1.0,90.42
14436,99.0,2.0,271.70000000000005
14437,366.0,5.0,829.94
14438,306.0,1.0,131.9
14439,320.0,5.0,9443.04
14440,8.0,13.0,6526.83
14441,1.0,11.0,4361.59
14442,205.0,7.0,5272.02
14443,54.0,5.0,2351.58
14444,456.0,1.0,132.04
14445,456.0,1.0,221.65
14446,1.0,5.0,1241.31
14447,19.0,6.0,1711.73
14448,9.0,2.0,375.35
14449,19.0,8.0,2482.8
14450,181.0,7.0,1128.44
14451,60.0,12.0,3265.59
14452,11.0,4.0,665.59
14453,190.0,1.0,119.93
14454,376.0,5.0,970.7
14455,432.0,4.0,594.86
14456,5.0,9.0,3047.63
14457,311.0,1.0,113.64
14458,381.0,1.0,237.42
14459,155.0,2.0,5339.1410000000005
14460,110.0,9.0,919.6
14461,148.0,13.0,6697.6
14462,66.0,12.0,2231.89
14463,98.0,4.0,786.5699999999999
14464,568.0,2.0,111.0
14465,247.0,11.0,3946.03
14466,29.0,13.0,4646.9
14467,18.0,12.0,2220.9900000000002
14468,734.0,1.0,204.24
14469,416.0,4.0,2112.21
14470,12.0,3.0,712.04
14471,591.0,2.0,400.95
14472,104.0,9.0,2228.22
14473,74.0,2.0,234.34000000000003
14474,46.0,2.0,1268.1299999999999
14475,72.0,4.0,1025.1200000000001
14476,257.0,1.0,215.7
14477,20.0,7.0,1960.61
14478,382.0,4.0,1276.66
14479,254.0,4.0,1299.11
14480,11.0,4.0,1295.27
14481,165.0,5.0,1935.32
14482,18.0,12.0,4192.25
14483,282.0,2.0,249.2
14484,50.0,4.0,1070.98
14485,39.0,1.0,165.75
14486,512.0,2.0,175.5
14487,27.0,7.0,1428.11
14488,68.0,1.0,1047.43
14489,207.0,4.0,1574.93
14490,406.0,2.0,1273.47
14491,175.0,2.0,468.13
14492,430.0,7.0,1574.3600000000001
14493,7.0,10.0,5036.05
14494,26.0,3.0,401.46
14495,51.0,3.0,166.3
14496,312.0,7.0,2645.88
14497,309.0,2.0,679.16
14498,43.0,10.0,3911.27
14499,26.0,7.0,2120.62
14500,88.0,3.0,356.85
14501,184.0,2.0,190.31
14502,20.0,11.0,2351.02
14503,3.0,6.0,3543.26
14504,47.0,4.0,673.26
14505,17.0,19.0,11718.8
14506,17.0,7.0,3290.67
14507,24.0,11.0,3172.4900000000002
14508,22.0,5.0,856.09
14509,534.0,1.0,110.95
14510,376.0,3.0,991.98
14511,11.0,5.0,1267.4099999999999
14512,188.0,7.0,1223.47
14513,101.0,6.0,770.9100000000001
14514,61.0,9.0,4594.7300000000005
14515,18.0,12.0,3718.9
14516,516.0,1.0,163.92
14517,33.0,2.0,330.45
14518,64.0,1.0,174.37
14519,684.0,2.0,206.09
14520,2.0,2.0,270.6
14521,491.0,1.0,167.65
14522,24.0,8.0,1758.6200000000001
14523,108.0,1.0,241.09
14524,32.0,13.0,2933.71
14525,20.0,17.0,8129.8099999999995
14526,389.0,1.0,262.4
14527,3.0,122.0,25774.54
14528,37.0,1.0,364.21999999999997
14529,60.0,3.0,620.04
14530,26.0,16.0,6077.15
14531,480.0,1.0,376.34
14532,236.0,11.0,3846.4300000000003
14533,25.0,11.0,3185.12
14534,3.0,26.0,5786.42
14535,60.0,9.0,5872.63
14536,260.0,1.0,171.8
14537,58.0,2.0,635.45
14538,65.0,5.0,1370.8400000000001
14539,16.0,2.0,537.48
14540,10.0,11.0,3785.44
14541,59.0,14.0,2499.68
14542,186.0,1.0,103.25
14543,29.0,39.0,12194.01
14544,24.0,3.0,2982.43
14545,674.0,1.0,349.25
14546,5.0,11.0,5001.03
14547,4.0,8.0,3986.7400000000002
14548,151.0,9.0,2627.49
14549,311.0,4.0,916.5500000000001
14550,11.0,4.0,1353.31
14551,18.0,7.0,858.59
14552,152.0,3.0,511.28000000000003
14553,19.0,9.0,1816.04
14554,10.0,4.0,2381.04
14555,57.0,6.0,2306.48
14556,596.0,3.0,835.34
14557,85.0,1.0,0.0
14558,654.0,3.0,614.1
14559,390.0,1.0,75.6
14560,7.0,44.0,6050.44
14561,76.0,3.0,1080.76
14562,4.0,26.0,6363.85
14563,510.0,2.0,679.44
14564,435.0,2.0,2519.32
14565,96.0,5.0,3833.87
14566,111.0,4.0,4092.0
14567,57.0,2.0,1524.46
14568,435.0,1.0,909.5
14569,1.0,4.0,598.98
14570,281.0,3.0,613.75
14571,425.0,1.0,161.65
14572,3.0,11.0,5573.28
14573,180.0,13.0,2571.72
14574,733.0,1.0,143.70000000000002
14575,488.0,1.0,460.71
14576,372.0,1.0,70.80000000000001
14577,13.0,7.0,1374.25
14578,3.0,1.0,168.63
14579,432.0,1.0,105.56
14580,518.0,1.0,14.850000000000001
14581,17.0,2.0,433.8
14582,41.0,1.0,114.11
14583,6.0,8.0,1781.03
14584,169.0,8.0,1734.91
14585,50.0,5.0,1143.27
14586,277.0,1.0,134.16
14587,19.0,9.0,1598.24
14588,578.0,1.0,135.39
14589,372.0,1.0,79.5
14590,425.0,20.0,2884.29
14591,15.0,4.0,1447.14
14592,35.0,3.0,570.46
14593,22.0,12.0,3615.17
14594,7.0,2.0,634.83
14595,20.0,8.0,2164.45
14596,627.0,1.0,229.47
14597,11.0,6.0,2201.54
14598,44.0,2.0,221.97
14599,390.0,2.0,474.54
14600,306.0,2.0,865.1700000000001
14601,11.0,1.0,213.96
14602,656.0,1.0,205.35999999999999
14603,275.0,1.0,660.0
14604,633.0,1.0,143.85999999999999
14605,374.0,4.0,937.16
14606,1.0,192.0,30094.38
14607,16.0,22.0,18745.56
14608,4.0,11.0,3273.44
14609,72.0,10.0,1366.2
14610,396.0,2.0,24.35
14611,444.0,2.0,599.38
14612,415.0,1.0,877.7
14613,680.0,1.0,76.32000000000001
14614,386.0,1.0,295.13
14615,394.0,5.0,934.26
14616,243.0,5.0,527.78
14617,403.0,2.0,190.47000000000003
14618,9.0,7.0,1295.67
14619,246.0,2.0,1276.31
14620,206.0,2.0,393.28000000000003
14621,1.0,9.0,2878.27
14622,185.0,1.0,320.58000000000004
14623,32.0,10.0,2030.83
14624,57.0,6.0,814.07
14625,196.0,11.0,4391.53
14626,24.0,11.0,5374.77
14627,379.0,1.0,406.40000000000003
14628,91.0,5.0,1998.0
14629,4.0,2.0,939.21
14630,484.0,1.0,338.65
14631,51.0,6.0,2023.17
14632,263.0,1.0,114.56
14633,266.0,1.0,344.90000000000003
14634,438.0,4.0,1971.82
14635,454.0,1.0,215.22
14636,36.0,2.0,609.85
14637,677.0,1.0,106.67999999999999
14638,51.0,1.0,443.6
14639,52.0,9.0,4946.81
14640,24.0,10.0,3464.03
14641,22.0,1.0,110.46
14642,59.0,1.0,96.12
14643,170.0,5.0,1654.69
14644,68.0,7.0,2077.47
14645,157.0,3.0,840.24
14646,2.0,151.0,523342.07
14647,201.0,2.0,519.97
14648,416.0,15.0,4458.21
14649,5.0,9.0,3754.16
14650,589.0,1.0,62.5
14651,67.0,9.0,2034.1200000000001
14652,77.0,1.0,114.18
14653,1.0,12.0,3614.54
14654,738.0,1.0,246.86
14655,8.0,7.0,3829.23
14656,169.0,5.0,814.65
14657,18.0,6.0,1450.92
14658,5.0,2.0,247.15
14659,9.0,9.0,2456.53
14660,87.0,2.0,285.74
14661,27.0,1.0,107.95
14662,29.0,7.0,1416.33
14663,430.0,2.0,490.6
14664,20.0,2.0,637.89
14665,61.0,7.0,2172.33
14666,24.0,1.0,195.25
14667,11.0,54.0,21720.59
14668,445.0,1.0,111.63
14669,242.0,7.0,3243.93
14670,280.0,3.0,602.0
14671,549.0,2.0,1127.45
14672,235.0,4.0,1113.14
14673,3.0,7.0,3410.81
14674,509.0,1.0,173.66
14675,16.0,2.0,1066.9
14676,31.0,12.0,8285.49
14677,593.0,1.0,184.91
14678,579.0,1.0,386.44
14679,382.0,3.0,1270.3999999999999
14680,25.0,58.0,54801.34
14681,71.0,6.0,875.1500000000001
14682,188.0,6.0,1514.81
14683,588.0,1.0,146.56
14684,26.0,6.0,1468.55
14685,576.0,8.0,4324.31
14686,414.0,5.0,877.88
14687,107.0,3.0,1402.06
14688,8.0,28.0,7190.08
14689,209.0,1.0,112.8
14690,44.0,4.0,781.24
14691,31.0,5.0,2114.33
14692,137.0,12.0,1735.59
14693,265.0,7.0,1139.86
14694,617.0,1.0,244.31
14695,519.0,3.0,1552.57
14696,4.0,8.0,2758.67
14697,218.0,2.0,188.60999999999999
14698,2.0,5.0,1250.76
14699,214.0,4.0,702.6
14700,32.0,5.0,3116.26
14701,11.0,15.0,4498.94
14702,1.0,29.0,6695.72
14703,15.0,1.0,318.17
14704,11.0,11.0,1813.57
14705,199.0,1.0,179.0
14706,619.0,1.0,390.69
14707,436.0,2.0,139.2
14708,3.0,5.0,2182.58
14709,15.0,25.0,8866.48
14710,14.0,13.0,1922.59
14711,10.0,11.0,2838.2
14712,29.0,4.0,1328.0700000000002
14713,9.0,21.0,5372.47
14714,24.0,4.0,896.4
14715,25.0,8.0,1840.45
14716,43.0,3.0,565.45
14717,733.0,1.0,72.8
14718,410.0,1.0,226.42
14719,2.0,5.0,1592.18
14720,6.0,3.0,663.81
14721,379.0,1.0,115.77
14722,147.0,3.0,513.37
14723,10.0,11.0,2093.06
14724,590.0,1.0,345.25
14725,25.0,4.0,1264.84
14726,655.0,1.0,124.75
14727,274.0,3.0,291.13
14728,413.0,1.0,190.58
14729,374.0,3.0,907.38
14730,1.0,8.0,2005.06
14731,47.0,3.0,380.02
14732,8.0,19.0,5447.52
14733,16.0,15.0,16050.6
14734,426.0,4.0,1045.47
14735,4.0,56.0,11909.710000000001
14736,485.0,2.0,401.08
14737,4.0,4.0,3554.17
14738,43.0,9.0,1763.64
14739,4.0,25.0,12269.57
14740,197.0,11.0,4068.86
14741,12.0,7.0,1897.59
14742,435.0,1.0,579.85
14743,593.0,1.0,50.48
14744,16.0,14.0,3821.02
14745,113.0,12.0,2491.46
14746,406.0,4.0,593.5
14747,249.0,1.0,294.3
14748,29.0,10.0,2672.25
14749,480.0,1.0,310.15
14750,736.0,1.0,112.03
14751,684.0,2.0,126.45
14752,44.0,1.0,389.64
14753,87.0,2.0,869.51
14754,45.0,6.0,1546.28
14755,10.0,25.0,9851.45
14756,15.0,3.0,2613.46
14757,75.0,1.0,420.5
14758,145.0,7.0,2864.97
14759,5.0,3.0,1625.97
14760,297.0,1.0,53.8
14761,59.0,3.0,447.92
14762,264.0,2.0,417.57
14764,47.0,1.0,250.55
14765,29.0,3.0,254.11
14766,8.0,11.0,6431.9800000000005
14767,474.0,1.0,382.81
14768,17.0,2.0,139.5
14769,3.0,17.0,15696.67
14770,232.0,8.0,3624.89
14771,621.0,2.0,579.92
14772,112.0,1.0,139.26
14773,593.0,1.0,125.7
14774,529.0,1.0,241.45
14775,58.0,3.0,1418.46
14776,51.0,15.0,3339.02
14777,404.0,1.0,239.26
14778,127.0,2.0,730.86
14779,281.0,3.0,386.15
14780,55.0,2.0,447.68
14782,320.0,1.0,200.10000000000002
14783,659.0,1.0,305.35
14784,26.0,3.0,449.93
14785,10.0,2.0,77.4
14786,550.0,1.0,90.96
14787,471.0,1.0,110.65
14788,7.0,3.0,1156.32
14789,29.0,1.0,197.64
14790,17.0,10.0,2526.62
14791,607.0,1.0,303.63
14792,64.0,1.0,0.0
14793,21.0,2.0,611.0500000000001
14794,3.0,10.0,1889.15
14795,166.0,1.0,131.45000000000002
14796,1.0,27.0,10691.12
14797,507.0,1.0,300.31
14798,53.0,8.0,715.11
14799,51.0,2.0,338.15
14800,48.0,17.0,7415.59
14801,61.0,1.0,193.14
14802,438.0,2.0,-1502.98
14803,162.0,3.0,845.55
14804,9.0,1.0,353.27
14805,15.0,7.0,1104.64
14806,75.0,2.0,303.43
14807,391.0,2.0,519.29
14808,40.0,8.0,2175.37
14809,621.0,2.0,686.76
14810,41.0,13.0,2537.02
14811,387.0,1.0,170.5
14812,599.0,1.0,185.8
14813,370.0,4.0,1090.87
14814,581.0,1.0,160.46
14815,37.0,2.0,778.5
14816,197.0,1.0,271.85
14817,200.0,7.0,3889.21
14818,74.0,6.0,1170.41
14819,64.0,4.0,470.16
14820,21.0,9.0,1274.76
14821,367.0,7.0,1286.45
14822,485.0,1.0,157.70000000000002
14823,180.0,3.0,321.43
14824,10.0,10.0,3952.51
14825,4.0,24.0,4886.28
14826,582.0,2.0,385.2
14828,197.0,13.0,9803.460000000001
14829,29.0,7.0,1639.94
14830,53.0,1.0,197.13
14831,680.0,3.0,1623.97
14832,630.0,1.0,-274.63
14833,499.0,1.0,94.8
14834,18.0,7.0,2184.21
14835,529.0,2.0,293.09999999999997
14836,10.0,3.0,102.44999999999999
14837,90.0,9.0,3445.82
14838,423.0,2.0,773.6700000000001
14839,418.0,3.0,915.28
14840,268.0,2.0,340.21
14841,53.0,14.0,7163.0
14842,44.0,4.0,2456.8
14843,437.0,1.0,211.79999999999998
14844,64.0,10.0,6688.43
14845,600.0,1.0,150.0
14846,427.0,1.0,406.79999999999995
14847,149.0,3.0,1320.6
14848,405.0,1.0,310.56
14849,22.0,43.0,15542.44
14850,312.0,7.0,1575.21
14851,23.0,3.0,829.4100000000001
14852,58.0,18.0,6123.63
14853,24.0,5.0,1351.37
14854,78.0,11.0,4302.17
14855,119.0,7.0,6520.3
14856,36.0,3.0,1311.3799999999999
14857,60.0,7.0,3578.931
14858,506.0,1.0,180.75
14859,13.0,5.0,1703.94
14860,19.0,1.0,168.62
14861,52.0,10.0,1318.4
14862,26.0,2.0,841.1999999999999
14863,29.0,1.0,266.76
14865,7.0,4.0,129.72
14866,11.0,19.0,20657.77
14867,186.0,16.0,2901.46
14868,3.0,12.0,4170.06
14869,9.0,6.0,2776.8
14870,262.0,6.0,1794.6000000000001
14871,3.0,9.0,1258.97
14872,484.0,3.0,802.6800000000001
14873,210.0,2.0,854.13
14874,535.0,1.0,116.18
14875,108.0,3.0,2841.55
14876,521.0,2.0,256.7
14877,418.0,2.0,437.0
14878,13.0,25.0,3812.2200000000003
14879,685.0,1.0,185.06
14880,77.0,3.0,706.19
14881,20.0,1.0,255.4
14882,27.0,14.0,3426.55
14883,19.0,6.0,756.64
14884,669.0,1.0,120.6
14885,132.0,3.0,1496.12
14886,253.0,1.0,364.8
14887,79.0,1.0,1862.0
14888,207.0,1.0,369.2
14889,336.0,1.0,135.9
14890,254.0,3.0,817.25
14891,148.0,4.0,1106.73
14892,691.0,1.0,202.35000000000002
14893,10.0,3.0,1782.26
14894,85.0,3.0,1412.21
14895,8.0,38.0,24488.82
14896,205.0,8.0,1973.47
14897,8.0,8.0,3100.7400000000002
14898,23.0,14.0,3356.86
14899,395.0,1.0,1384.88
14900,522.0,1.0,13.919999999999998
14901,11.0,12.0,2277.05
14902,26.0,3.0,1000.27
14903,21.0,5.0,2744.48
14904,2.0,4.0,1640.64
14905,158.0,8.0,1939.69
14906,445.0,1.0,-66.98
14907,3.0,16.0,6094.6900000000005
14908,74.0,2.0,381.9
14909,437.0,3.0,1380.98
14910,3.0,4.0,389.86
14911,1.0,398.0,270248.53
14912,17.0,6.0,748.5799999999998
14913,36.0,8.0,4073.13
14915,91.0,11.0,1752.65
14916,71.0,8.0,2888.21
14917,597.0,2.0,1123.75
14918,116.0,9.0,5955.81
14919,539.0,1.0,359.35
14920,213.0,3.0,1607.17
14921,30.0,2.0,1316.07
14922,394.0,2.0,843.74
14923,51.0,1.0,749.1
14924,246.0,3.0,931.01
14926,382.0,2.0,337.65
14927,397.0,1.0,308.2
14928,628.0,1.0,204.46
14929,32.0,2.0,836.69
14930,109.0,6.0,5136.64
14931,5.0,5.0,964.6800000000001
14932,366.0,2.0,1029.66
14933,444.0,4.0,885.0
14934,82.0,5.0,2444.1
14935,297.0,2.0,2849.83
14936,34.0,12.0,12378.46
14937,57.0,3.0,1617.63
14938,562.0,2.0,2289.43
14940,418.0,2.0,531.49
14941,579.0,1.0,182.1
14942,402.0,4.0,706.56
14943,663.0,1.0,107.62
14944,30.0,19.0,9674.92
14945,414.0,1.0,179.4
14946,14.0,1.0,100.9
14947,72.0,6.0,1049.79
14948,23.0,6.0,1066.57
14949,469.0,4.0,498.55
14950,19.0,1.0,361.25
14951,79.0,1.0,311.69
14952,60.0,32.0,17244.25
14953,25.0,4.0,1005.37
14954,12.0,2.0,503.44
14955,733.0,1.0,163.77
14956,421.0,1.0,1325.0
14957,253.0,2.0,333.29
14958,147.0,6.0,957.9399999999999
14959,64.0,4.0,684.97
14960,8.0,2.0,221.27
14961,11.0,22.0,16328.9
14962,271.0,4.0,366.91
14963,10.0,12.0,3158.63
14964,247.0,1.0,206.21
14965,96.0,2.0,599.0
14966,15.0,6.0,1115.8400000000001
14967,50.0,6.0,1680.52
14968,30.0,2.0,504.99
14969,704.0,1.0,906.23
14970,68.0,12.0,3593.4
14971,35.0,3.0,1116.57
14972,128.0,2.0,145.07
14973,107.0,3.0,1314.45
14974,37.0,1.0,114.39
14975,57.0,2.0,472.39
14976,57.0,7.0,765.86
14977,726.0,1.0,31.929999999999996
14978,72.0,10.0,3106.34
14979,735.0,1.0,439.46
14980,737.0,1.0,150.68
14981,246.0,2.0,313.52
14982,572.0,1.0,237.78
14983,689.0,1.0,183.20000000000002
14984,19.0,6.0,1271.41
14985,198.0,2.0,296.75
14986,376.0,2.0,566.9
14987,16.0,8.0,1632.25
14988,212.0,7.0,2066.6
14989,662.0,1.0,342.4
14990,612.0,2.0,305.42
14991,430.0,1.0,314.67
14992,442.0,1.0,210.5
14993,564.0,1.0,36.13
14994,382.0,5.0,886.33
14995,39.0,2.0,233.23000000000002
14996,481.0,2.0,442.28999999999996
14997,46.0,4.0,771.38
14998,170.0,4.0,770.73
14999,593.0,1.0,129.48000000000002
15000,48.0,1.0,490.52
15001,394.0,2.0,230.85999999999999
15002,116.0,9.0,4817.28
15003,473.0,6.0,1055.7
15004,147.0,1.0,1246.32
15005,16.0,56.0,13763.27
15006,51.0,2.0,825.14
